       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       37.06890        25.53060        33.52440        47.84690          3.04000      0.2       GE.APE       IR.KFM
       37.06890        25.53060        30.37550        56.47670          3.91000      0.2       GE.APE      IR.KHGB
       37.06890        25.53060        31.00840        51.59210          3.50000      0.2       GE.APE      IR.KLNJ
       37.06890        25.53060        34.17610        47.51440          3.45000      0.2       GE.APE       IR.KOM
       37.06890        25.53060        34.91870        46.96250          3.74500      0.2       GE.APE       IR.LIN
       37.06890        25.53060        37.23690        55.38870          3.03000      0.2       GE.APE       IR.MND
       36.71995        25.49480        29.81300        56.74570          3.94500      0.1       GE.APE      IR.NGRK
       37.06890        25.53060        35.70850        49.58240          3.57000      0.2       GE.APE      IR.QABG
       36.71995        25.49480        36.43200        50.64650          3.68000      0.1       GE.APE      IR.QALM
       37.06890        25.53060        36.38830        57.61060          3.73000      0.2       GE.APE      IR.SBZV
       37.07000        25.53000        35.27000        60.33000          3.92000      0.2       GE.APE      IR.TBJM
       36.71995        25.49480        35.59490        51.33250          3.57000      0.1       GE.APE       IR.TEH
       37.06890        25.53060        31.53250        34.91540          3.47000      0.2       GE.APE      IS.AMAZ
       37.06890        25.53060        29.66990        34.95120          3.84000      0.2       GE.APE       IS.EIL
       37.06912        25.53048        33.05768        35.45360          3.76600      0.3       GE.APE       IS.GEM
       37.06890        25.53060        33.01960        35.40200          3.72500      0.3       GE.APE      IS.MMB1
       37.06890        25.53060        32.43800        35.42200          3.61000      0.2       GE.APE      IS.MMLI
       37.06890        25.53060        39.87865        32.77870          3.63250      0.0       GE.APE      IU.ANTO
       37.06890        25.53060        40.14800        44.74100          3.60500      0.2       GE.APE       IU.GNI
       37.06890        25.53060        40.43320        29.73830          3.46000      0.2       GE.APE      KO.ADVT
       37.07000        25.53000        39.45000        33.07000          3.47000      0.2       GE.APE      KO.AFSR
       37.06890        25.53060        39.57550        42.99200          3.55500      0.2       GE.APE      KO.AGRB
       37.07000        25.53000        38.33000        42.98000          3.55500      0.2       GE.APE      KO.AKDM
       37.06890        25.53060        41.44500        41.62230          3.55500      0.2       GE.APE       KO.BCA
       37.07000        25.53000        41.18000        28.77000          3.53500      0.2       GE.APE      KO.BGKT
       37.07000        25.53000        39.21500        40.61000          3.55750      0.1       GE.APE      KO.BNGB
       37.06890        25.53060        38.85220        35.84720          3.54000      0.2       GE.APE       KO.BNN
       37.06890        25.53060        41.96000        34.00350          3.64000      0.2       GE.APE       KO.BZK
       37.06890        25.53060        40.72210        33.57435          3.53750      0.1       GE.APE      KO.CANT
       37.06890        25.53060        37.01070        35.74780          3.69000      0.2       GE.APE      KO.CEYT
       37.07000        25.53000        41.10000        40.76000          3.66000      0.2       GE.APE      KO.CHOM
       37.06890        25.53060        39.14400        43.91720          3.52500      0.2       GE.APE      KO.CLDR
       37.06890        25.53060        40.17850        34.63020          3.54500      0.2       GE.APE      KO.CORM
       37.07000        25.53000        41.24000        28.51000          3.62000      0.2       GE.APE      KO.CTKS
       37.07000        25.53000        41.48000        28.29000          3.62000      0.2       GE.APE      KO.CTYL
       37.06890        25.53060        37.24730        43.60770          3.50000      0.2       GE.APE      KO.CUKT
       37.07000        25.53000        38.57000        37.48000          3.60500      0.2       GE.APE      KO.DARE
       37.06890        25.53060        41.56335        35.16090          3.61500      0.0       GE.APE      KO.DIKM
       37.07000        25.53000        37.95000        40.14000          3.81000      0.2       GE.APE      KO.DYBB
       37.07000        25.53000        39.59000        39.72000          3.61000      0.2       GE.APE      KO.ERZN
       37.06890        25.53060        40.91670        38.72730          3.66000      0.2       GE.APE      KO.ESPY
       37.07000        25.53000        37.17000        37.21000          3.45500      0.2       GE.APE       KO.GAZ
       37.06890        25.53060        40.43500        29.18900          3.77000      0.2       GE.APE      KO.GEMT
       37.06963        25.53020        40.38733        30.51187          3.61834      0.0       GE.APE      KO.GULT
       37.07000        25.53000        38.55000        42.03000          3.61500      0.2       GE.APE      KO.GURO
       37.07000        25.53000        40.80000        29.67000          3.76000      0.2       GE.APE      KO.HRTX
       37.07000        25.53000        36.24000        33.69000          3.58500      0.2       GE.APE       KO.IKL
       37.06890        25.53060        41.06570        29.05920          3.68000      0.2       GE.APE       KO.ISK
       37.06890        25.53060        39.36920        33.71240          3.62000      0.2       GE.APE      KO.KAMT
       37.07000        25.53000        39.31000        41.05000          3.71000      0.2       GE.APE      KO.KARO
       37.07000        25.53000        40.62000        43.09000          3.54000      0.2       GE.APE      KO.KARS
       37.06890        25.53060        38.88080        31.71630          3.39000      0.2       GE.APE      KO.KIZT
       37.06890        25.53060        37.50530        36.90000          3.60000      0.2       GE.APE      KO.KMRS
       37.06890        25.53060        37.94530        32.36050          3.73000      0.2       GE.APE      KO.KONT
       37.07000        25.53000        37.48000        35.83000          3.68000      0.2       GE.APE      KO.KOZT
